respondent_id,mbti_label,IE01,IE02,IE03,IE04,NS01,NS02,NS03,NS04,TF01,TF02,TF03,TF04,JP01,JP02,JP03,JP04,ie_label,ns_label,tf_label,jp_label
SYN-ESTP-025,ESTP,2,1,3,4,1,4,5,5,5,1,3,2,1,3,1,5,E,S,T,P
SYN-ESTP-026,ESTP,4,2,2,3,1,2,2,4,1,4,3,3,1,4,3,5,E,S,T,P
SYN-ESTP-027,ESTP,1,2,3,2,3,5,2,4,2,3,4,3,2,1,3,4,E,S,T,P
SYN-ESTP-028,ESTP,2,4,4,3,4,2,1,3,2,3,3,1,3,4,4,2,E,S,T,P
SYN-ESTP-029,ESTP,2,2,3,5,3,2,2,5,3,1,4,3,3,4,3,5,E,S,T,P
SYN-ESTP-030,ESTP,2,4,4,3,3,3,1,1,5,3,2,2,2,2,2,1,E,S,T,P
SYN-ESTP-031,ESTP,2,2,2,3,4,2,5,5,5,3,1,1,2,4,3,5,E,S,T,P
SYN-ESTP-032,ESTP,2,3,2,3,1,1,3,5,1,5,4,1,1,4,2,1,E,S,T,P
SYN-ESTP-033,ESTP,3,3,4,3,1,3,1,4,4,1,4,2,1,4,1,3,E,S,T,P
SYN-ESTP-034,ESTP,2,4,2,5,4,5,4,4,3,3,5,2,3,2,1,5,E,S,T,P
SYN-ESTP-035,ESTP,4,4,1,5,1,4,3,1,5,1,4,1,1,3,2,1,E,S,T,P
SYN-ESTP-036,ESTP,4,3,1,5,2,5,4,3,5,3,2,2,1,5,5,4,E,S,T,P
SYN-ESTP-037,ESTP,2,5,2,1,1,5,2,2,4,3,2,4,2,4,3,4,E,S,T,P
SYN-ESTP-038,ESTP,1,4,2,5,2,4,3,2,2,1,2,4,1,4,3,4,E,S,T,P
SYN-ESTP-039,ESTP,4,2,2,4,2,5,3,3,4,1,3,2,2,3,3,2,E,S,T,P
SYN-ESTP-040,ESTP,2,4,3,2,3,3,4,3,5,5,3,3,5,3,5,4,E,S,T,P
SYN-ESTP-041,ESTP,4,2,3,4,4,5,4,5,5,3,1,4,3,1,4,5,E,S,T,P
SYN-ESTP-042,ESTP,1,3,3,3,1,4,3,2,3,2,4,4,3,3,2,1,E,S,T,P
SYN-ESTP-043,ESTP,2,2,1,4,3,3,1,5,4,1,1,3,5,4,4,3,E,S,T,P
SYN-ESTP-044,ESTP,2,4,2,3,1,4,4,2,4,5,3,5,5,5,3,2,E,S,T,P
SYN-ESTP-045,ESTP,2,5,4,1,4,5,4,5,3,2,5,3,3,4,5,4,E,S,T,P
SYN-ESTP-046,ESTP,2,5,3,2,4,3,2,3,3,2,4,2,4,4,1,3,E,S,T,P
SYN-ESTP-047,ESTP,3,2,3,2,3,1,1,3,2,3,3,4,2,4,3,1,E,S,T,P
SYN-ESTP-048,ESTP,1,4,2,3,2,5,1,4,5,3,3,2,4,2,3,4,E,S,T,P
SYN-ESTP-049,ESTP,2,2,2,2,3,1,4,5,2,4,5,1,4,3,1,4,E,S,T,P
SYN-ESTP-050,ESTP,1,5,4,2,2,4,4,5,3,3,4,1,4,2,2,3,E,S,T,P
SYN-ESTP-051,ESTP,2,5,2,4,2,4,2,5,3,4,4,2,1,4,3,4,E,S,T,P
SYN-ESTP-052,ESTP,4,5,3,4,3,4,3,3,5,1,3,3,4,4,5,4,E,S,T,P
SYN-ESTP-053,ESTP,1,4,4,5,1,2,3,2,2,2,4,3,2,2,4,2,E,S,T,P
SYN-ESTP-054,ESTP,5,3,1,5,4,3,4,4,2,3,2,5,1,4,5,5,E,S,T,P
SYN-ESTP-055,ESTP,2,3,2,3,3,5,5,3,5,3,5,3,2,4,2,2,E,S,T,P
SYN-ESTP-056,ESTP,4,2,2,3,1,2,2,4,4,1,5,3,1,1,2,5,E,S,T,P
SYN-ESTP-057,ESTP,2,3,2,2,1,3,3,3,2,3,3,4,3,3,1,5,E,S,T,P
SYN-ESTP-058,ESTP,3,4,1,3,4,5,3,4,4,1,3,2,1,2,2,2,E,S,T,P
SYN-ESTP-059,ESTP,3,2,1,3,3,5,4,4,4,4,5,1,1,3,2,5,E,S,T,P
SYN-ESTP-060,ESTP,4,2,2,1,1,2,1,2,2,3,3,1,2,3,2,5,E,S,T,P
SYN-ESTP-061,ESTP,3,3,2,2,2,2,3,1,3,3,4,1,3,2,2,5,E,S,T,P
SYN-ESTP-062,ESTP,3,2,2,2,3,1,1,5,2,3,5,2,2,2,1,5,E,S,T,P
SYN-ESTP-063,ESTP,3,5,1,3,5,3,3,5,4,1,5,4,2,2,3,4,E,S,T,P
SYN-ESTP-064,ESTP,2,5,3,1,1,3,3,2,4,4,4,4,1,2,3,1,E,S,T,P
SYN-ESTP-065,ESTP,2,2,4,3,2,2,3,3,1,2,2,1,1,5,3,3,E,S,T,P
SYN-ESTP-066,ESTP,1,3,1,4,2,1,1,3,5,1,4,1,2,3,1,5,E,S,T,P
SYN-ESTP-067,ESTP,3,4,1,2,4,5,2,5,1,4,1,2,2,2,1,3,E,S,T,P
SYN-ESTP-068,ESTP,4,3,1,5,2,3,2,3,1,4,3,1,3,4,2,5,E,S,T,P
SYN-ESTP-069,ESTP,4,3,2,2,2,4,2,2,1,2,4,2,1,2,2,3,E,S,T,P
SYN-ESTP-070,ESTP,3,3,1,4,2,5,2,2,3,4,2,3,1,1,5,2,E,S,T,P
SYN-ESTP-071,ESTP,3,3,2,2,1,5,2,3,4,5,5,3,2,2,2,5,E,S,T,P
SYN-ESTP-072,ESTP,2,3,2,5,2,2,3,4,4,3,3,2,1,5,4,3,E,S,T,P
SYN-ESTP-073,ESTP,4,2,3,2,3,2,2,5,2,2,3,4,3,1,2,2,E,S,T,P
SYN-ESTP-074,ESTP,4,5,2,4,1,5,2,4,5,2,4,2,2,5,2,4,E,S,T,P
SYN-ESTP-075,ESTP,4,4,5,1,3,4,3,2,1,1,2,1,3,3,4,2,E,S,T,P
SYN-ESTP-076,ESTP,5,4,1,3,1,4,1,3,2,3,3,2,1,2,2,4,E,S,T,P
SYN-ESTP-077,ESTP,3,4,1,2,5,1,1,4,3,3,4,2,1,5,4,4,E,S,T,P
SYN-ESTP-078,ESTP,5,5,3,4,2,3,2,4,5,1,3,1,1,4,2,5,E,S,T,P
SYN-ESTP-079,ESTP,2,5,1,4,2,5,4,2,1,2,3,1,1,5,2,3,E,S,T,P
SYN-ESTP-080,ESTP,3,3,1,5,1,3,4,4,2,2,4,3,3,3,3,5,E,S,T,P
SYN-ESFP-001,ESFP,3,3,2,3,1,4,1,5,2,3,3,4,3,5,2,3,E,S,F,P
SYN-ESFP-002,ESFP,1,4,4,3,1,2,4,3,2,3,3,3,2,1,3,3,E,S,F,P
SYN-ESFP-003,ESFP,2,3,4,3,3,3,4,2,3,3,2,2,3,1,1,4,E,S,F,P
SYN-ESFP-004,ESFP,2,4,4,3,2,5,4,3,4,4,2,5,1,3,1,5,E,S,F,P
SYN-ESFP-005,ESFP,4,3,4,5,3,4,2,5,3,4,1,3,1,1,4,2,E,S,F,P
SYN-ESFP-006,ESFP,3,4,4,2,1,5,3,4,2,3,1,4,4,4,3,3,E,S,F,P
SYN-ESFP-007,ESFP,1,4,3,3,3,1,5,4,2,5,4,5,1,2,1,4,E,S,F,P
SYN-ESFP-008,ESFP,5,5,1,4,2,3,3,4,2,2,2,4,1,3,1,4,E,S,F,P
SYN-ESFP-009,ESFP,2,5,2,4,3,3,4,3,1,4,2,1,1,4,1,2,E,S,F,P
SYN-ESFP-010,ESFP,2,4,1,5,3,3,3,3,4,3,3,2,5,4,4,4,E,S,F,P
SYN-ESFP-011,ESFP,2,3,5,4,3,3,4,4,1,3,4,4,2,3,3,5,E,S,F,P
SYN-ESFP-012,ESFP,1,5,2,4,2,5,1,2,1,5,1,5,4,2,4,5,E,S,F,P
SYN-ESFP-013,ESFP,1,3,5,5,5,3,2,5,2,5,3,2,2,5,5,4,E,S,F,P
SYN-ESFP-014,ESFP,3,2,1,5,2,4,1,4,2,3,4,1,4,1,4,2,E,S,F,P
SYN-ESFP-015,ESFP,2,4,3,2,1,1,3,1,2,1,3,3,1,5,2,3,E,S,F,P
SYN-ESFP-016,ESFP,1,4,3,4,1,2,2,3,1,3,4,4,1,4,1,4,E,S,F,P
SYN-ESFP-017,ESFP,4,2,2,1,5,5,2,4,1,3,2,2,1,5,3,2,E,S,F,P
SYN-ESFP-018,ESFP,4,4,2,3,4,3,2,4,2,4,4,5,3,5,3,4,E,S,F,P
SYN-ESFP-019,ESFP,3,3,3,5,3,1,2,4,2,2,2,2,1,3,2,2,E,S,F,P
SYN-ESFP-020,ESFP,2,5,2,3,4,5,3,3,3,2,2,5,2,3,1,4,E,S,F,P
SYN-ESFP-021,ESFP,2,2,3,4,2,4,3,5,1,4,4,5,5,4,1,5,E,S,F,P
SYN-ESFP-022,ESFP,2,1,1,5,4,4,4,3,5,4,2,4,1,1,3,5,E,S,F,P
SYN-ESFP-023,ESFP,3,4,3,2,1,1,2,5,3,4,3,3,3,5,2,4,E,S,F,P
SYN-ESFP-024,ESFP,3,4,2,2,1,1,3,3,2,4,3,5,3,4,1,2,E,S,F,P
SYN-ESFP-025,ESFP,3,3,1,4,2,5,3,3,5,1,1,4,2,4,1,4,E,S,F,P
SYN-ESFP-026,ESFP,4,5,4,1,3,3,2,4,4,5,4,4,2,2,2,5,E,S,F,P
SYN-ESFP-027,ESFP,2,5,2,1,4,4,4,4,3,5,2,1,2,5,3,4,E,S,F,P
SYN-ESFP-028,ESFP,2,5,1,3,2,4,2,5,4,2,5,5,3,2,2,4,E,S,F,P
SYN-ESFP-029,ESFP,3,5,4,3,2,5,3,3,4,4,2,1,3,3,2,1,E,S,F,P
SYN-ESFP-030,ESFP,1,4,2,4,3,2,3,3,1,2,1,1,2,3,2,5,E,S,F,P
SYN-ESFP-031,ESFP,2,4,3,4,2,5,4,5,2,4,2,2,2,5,4,4,E,S,F,P
SYN-ESFP-032,ESFP,2,2,4,4,1,4,1,1,1,4,2,4,1,5,3,5,E,S,F,P
SYN-ESFP-033,ESFP,1,3,1,4,4,2,3,5,2,4,5,2,4,5,5,4,E,S,F,P
SYN-ESFP-034,ESFP,2,4,2,4,1,5,2,2,3,4,2,4,3,5,1,5,E,S,F,P
SYN-ESFP-035,ESFP,1,4,2,5,4,3,1,1,2,5,3,4,3,4,2,4,E,S,F,P
SYN-ESFP-036,ESFP,3,4,3,4,2,4,4,3,2,2,3,3,4,5,4,3,E,S,F,P
SYN-ESFP-037,ESFP,4,4,1,2,1,2,4,4,3,2,4,1,1,3,2,5,E,S,F,P
SYN-ESFP-038,ESFP,1,2,2,4,4,3,2,4,4,2,3,4,4,4,1,5,E,S,F,P
SYN-ESFP-039,ESFP,4,4,3,5,5,5,4,5,4,2,3,1,5,4,1,3,E,S,F,P
SYN-ESFP-040,ESFP,3,2,1,4,2,5,1,3,2,4,3,5,1,4,2,4,E,S,F,P
SYN-ESFP-041,ESFP,5,1,4,2,3,4,4,4,4,3,4,4,1,4,3,2,E,S,F,P
SYN-ESFP-042,ESFP,2,4,1,5,2,3,2,4,2,4,2,4,3,5,5,5,E,S,F,P
SYN-ESFP-043,ESFP,2,3,3,5,4,4,2,5,2,2,3,4,4,5,4,1,E,S,F,P
SYN-ESFP-044,ESFP,3,4,1,3,4,1,2,3,2,4,1,5,2,1,3,5,E,S,F,P
SYN-ESFP-045,ESFP,1,2,3,5,4,4,3,3,3,4,3,5,3,4,1,5,E,S,F,P
SYN-ESFP-046,ESFP,3,4,4,4,3,1,2,5,3,2,2,3,1,2,2,2,E,S,F,P
SYN-ESFP-047,ESFP,4,4,2,1,2,5,2,3,4,2,4,4,4,4,2,4,E,S,F,P
SYN-ESFP-048,ESFP,2,3,4,3,3,3,4,4,3,3,4,1,4,3,5,4,E,S,F,P
SYN-ESFP-049,ESFP,1,5,3,5,3,4,5,2,5,5,4,3,1,2,1,4,E,S,F,P
SYN-ESFP-050,ESFP,2,4,4,5,3,1,4,3,4,3,4,2,3,3,2,3,E,S,F,P
SYN-ESFP-051,ESFP,2,2,2,4,4,4,1,5,1,3,3,3,4,3,1,5,E,S,F,P
SYN-ESFP-052,ESFP,3,3,4,2,2,3,4,5,1,3,4,3,1,5,2,5,E,S,F,P
SYN-ESFP-053,ESFP,1,3,2,5,1,2,1,5,1,3,1,3,1,5,3,1,E,S,F,P
SYN-ESFP-054,ESFP,2,1,4,5,4,2,3,3,1,2,1,2,5,3,1,4,E,S,F,P
SYN-ESFP-055,ESFP,2,5,3,4,4,2,4,5,4,4,4,5,2,4,4,4,E,S,F,P
SYN-ESFP-056,ESFP,4,2,4,4,4,4,1,3,2,4,3,3,1,3,5,4,E,S,F,P
SYN-ESFP-057,ESFP,1,5,1,4,2,5,2,2,4,2,2,5,2,3,1,1,E,S,F,P
SYN-ESFP-058,ESFP,3,3,2,4,4,4,2,3,3,4,3,3,4,5,5,5,E,S,F,P
SYN-ESFP-059,ESFP,2,4,1,4,4,1,3,5,2,2,2,5,1,2,4,2,E,S,F,P
SYN-ESFP-060,ESFP,3,2,2,2,4,2,3,4,4,3,1,5,2,5,2,2,E,S,F,P
SYN-ESFP-061,ESFP,2,3,3,2,4,3,1,2,2,2,1,4,3,4,3,4,E,S,F,P
SYN-ESFP-062,ESFP,1,5,2,4,2,5,2,2,4,4,1,3,3,5,3,5,E,S,F,P
SYN-ESFP-063,ESFP,5,2,5,5,3,4,3,1,1,5,3,2,1,5,5,1,E,S,F,P
SYN-ESFP-064,ESFP,2,3,3,5,3,4,1,1,2,5,2,2,4,3,4,1,E,S,F,P
SYN-ESFP-065,ESFP,1,2,5,3,4,4,1,2,2,1,2,4,2,5,3,5,E,S,F,P
SYN-ESFP-066,ESFP,2,2,2,3,4,2,3,3,3,4,3,4,1,4,1,4,E,S,F,P
SYN-ESFP-067,ESFP,4,5,3,4,5,5,3,2,2,2,1,4,2,4,1,4,E,S,F,P
SYN-ESFP-068,ESFP,2,3,4,3,2,5,3,3,2,3,5,5,2,2,5,3,E,S,F,P
SYN-ESFP-069,ESFP,1,3,3,3,2,4,3,3,1,2,4,3,3,4,4,5,E,S,F,P
SYN-ESFP-070,ESFP,3,4,3,5,1,4,2,4,3,3,5,4,2,3,2,5,E,S,F,P
SYN-ESFP-071,ESFP,2,5,1,2,3,3,3,1,5,3,1,2,4,4,3,4,E,S,F,P
SYN-ESFP-072,ESFP,1,1,1,4,5,4,1,4,3,5,3,4,2,5,2,2,E,S,F,P
SYN-ESFP-073,ESFP,4,2,2,4,5,2,2,5,1,5,2,2,1,4,2,5,E,S,F,P
SYN-ESFP-074,ESFP,3,5,2,3,3,4,3,5,2,4,4,1,5,4,2,3,E,S,F,P
SYN-ESFP-075,ESFP,2,5,2,5,1,4,1,5,4,4,1,4,3,4,4,4,E,S,F,P
SYN-ESFP-076,ESFP,2,3,2,3,3,5,3,2,1,5,1,2,3,2,4,5,E,S,F,P
SYN-ESFP-077,ESFP,2,3,3,5,3,3,2,2,3,3,1,2,2,4,1,3,E,S,F,P
SYN-ESFP-078,ESFP,2,5,3,4,4,3,3,4,2,2,3,5,2,5,5,3,E,S,F,P
SYN-ESFP-079,ESFP,2,2,3,4,5,3,1,5,1,4,2,4,3,4,2,5,E,S,F,P
SYN-ESFP-080,ESFP,1,3,3,1,1,1,1,5,5,4,5,5,3,5,3,5,E,S,F,P
SYN-ESTJ-001,ESTJ,5,5,2,4,4,5,2,5,3,1,2,3,4,3,5,3,E,S,T,J
SYN-ESTJ-002,ESTJ,2,5,2,3,5,1,4,5,4,2,4,3,4,3,5,3,E,S,T,J
SYN-ESTJ-003,ESTJ,1,3,3,5,3,5,4,3,1,1,4,1,5,1,3,2,E,S,T,J
SYN-ESTJ-004,ESTJ,2,5,4,3,4,5,1,2,4,1,4,1,5,1,4,2,E,S,T,J
SYN-ESTJ-005,ESTJ,4,3,2,5,4,4,1,4,5,2,4,1,3,1,4,1,E,S,T,J
SYN-ESTJ-006,ESTJ,1,3,2,1,2,1,1,3,2,5,5,4,4,4,3,4,E,S,T,J
SYN-ESTJ-007,ESTJ,3,5,4,3,5,3,1,5,5,3,3,4,4,4,2,3,E,S,T,J
SYN-ESTJ-008,ESTJ,2,5,1,4,1,3,1,4,5,4,2,2,5,3,1,4,E,S,T,J
SYN-ESTJ-009,ESTJ,4,2,2,4,4,5,1,3,2,4,5,3,4,4,5,5,E,S,T,J
SYN-ESTJ-010,ESTJ,3,2,2,2,2,4,2,5,5,1,4,2,5,1,4,3,E,S,T,J
SYN-ESTJ-011,ESTJ,3,3,3,1,2,4,1,4,4,3,5,3,2,2,5,4,E,S,T,J
SYN-ESTJ-012,ESTJ,2,3,4,5,1,4,3,5,3,3,4,2,4,5,4,2,E,S,T,J
SYN-ESTJ-013,ESTJ,1,4,3,3,1,4,4,4,3,4,4,1,4,2,4,4,E,S,T,J
SYN-ESTJ-014,ESTJ,3,2,1,4,2,4,2,4,4,3,4,2,5,1,5,4,E,S,T,J
SYN-ESTJ-015,ESTJ,2,4,3,3,3,1,4,3,3,1,5,5,4,4,3,4,E,S,T,J
SYN-ESTJ-016,ESTJ,3,2,4,3,3,1,3,4,3,3,4,4,3,1,4,1,E,S,T,J
SYN-ESTJ-017,ESTJ,3,2,5,2,3,3,2,3,3,1,3,2,4,2,5,1,E,S,T,J
SYN-ESTJ-018,ESTJ,1,5,3,5,1,3,2,4,3,3,5,1,3,1,5,5,E,S,T,J
SYN-ESTJ-019,ESTJ,1,5,4,5,3,4,5,5,3,2,2,3,4,3,4,3,E,S,T,J
SYN-ESTJ-020,ESTJ,3,4,3,3,2,3,3,2,5,2,3,3,5,4,4,1,E,S,T,J
SYN-ESTJ-021,ESTJ,4,4,2,2,3,5,2,4,5,3,2,1,3,3,4,2,E,S,T,J
SYN-ESTJ-022,ESTJ,1,3,3,2,3,3,1,3,4,3,2,3,4,4,4,1,E,S,T,J
SYN-ESTJ-023,ESTJ,2,4,1,4,2,4,2,1,4,2,5,1,2,2,3,2,E,S,T,J
SYN-ESTJ-024,ESTJ,3,5,1,2,1,4,1,5,3,4,3,5,5,1,4,4,E,S,T,J
SYN-ESTJ-025,ESTJ,1,1,3,5,2,2,3,1,4,1,5,3,1,1,5,3,E,S,T,J
SYN-ESTJ-026,ESTJ,1,3,2,2,5,5,2,4,1,2,4,1,5,4,2,4,E,S,T,J
SYN-ESTJ-027,ESTJ,1,3,2,4,3,2,3,1,5,3,3,1,3,3,4,4,E,S,T,J
SYN-ESTJ-028,ESTJ,3,1,2,4,3,5,4,3,2,1,2,2,4,5,2,1,E,S,T,J
SYN-ESTJ-029,ESTJ,2,4,3,5,3,5,2,4,4,4,2,4,4,2,4,3,E,S,T,J
SYN-ESTJ-030,ESTJ,3,4,4,4,3,3,3,4,4,2,5,2,4,2,5,2,E,S,T,J
SYN-ESTJ-031,ESTJ,5,1,1,5,3,5,3,3,3,1,4,1,3,3,3,3,E,S,T,J
SYN-ESTJ-032,ESTJ,2,4,4,2,3,4,3,4,2,3,5,3,3,2,5,4,E,S,T,J
SYN-ESTJ-033,ESTJ,1,4,1,5,2,5,4,4,3,2,2,2,4,3,2,2,E,S,T,J
SYN-ESTJ-034,ESTJ,1,5,4,4,3,5,4,1,2,3,2,2,4,4,3,2,E,S,T,J
SYN-ESTJ-035,ESTJ,2,5,3,5,3,5,3,2,5,2,3,2,3,1,5,4,E,S,T,J
SYN-ESTJ-036,ESTJ,5,3,2,5,3,4,3,4,5,4,3,2,4,3,3,2,E,S,T,J
SYN-ESTJ-037,ESTJ,4,5,1,5,2,3,3,3,3,2,1,2,2,4,5,1,E,S,T,J
SYN-ESTJ-038,ESTJ,1,5,2,4,2,5,4,5,5,1,2,2,3,1,1,1,E,S,T,J
SYN-ESTJ-039,ESTJ,1,4,1,4,2,2,4,3,2,1,3,3,1,1,2,3,E,S,T,J
SYN-ESTJ-040,ESTJ,1,5,2,5,1,4,1,3,4,2,3,2,2,4,5,2,E,S,T,J
SYN-ESTJ-041,ESTJ,1,3,4,2,5,4,3,5,5,1,3,4,3,2,5,1,E,S,T,J
SYN-ESTJ-042,ESTJ,2,5,4,5,3,1,3,5,5,4,5,1,4,3,3,2,E,S,T,J
SYN-ESTJ-043,ESTJ,4,3,1,4,3,3,1,4,3,3,4,4,4,2,1,2,E,S,T,J
SYN-ESTJ-044,ESTJ,3,4,2,4,5,2,2,2,4,3,5,2,4,2,2,5,E,S,T,J
SYN-ESTJ-045,ESTJ,2,3,3,3,4,4,1,3,2,5,2,2,3,2,4,3,E,S,T,J
SYN-ESTJ-046,ESTJ,3,2,2,5,2,3,1,2,2,1,4,3,2,1,2,3,E,S,T,J
SYN-ESTJ-047,ESTJ,1,2,3,4,3,2,1,2,4,3,3,3,4,2,4,1,E,S,T,J
SYN-ESTJ-048,ESTJ,1,5,1,3,1,3,2,2,4,1,5,4,3,4,3,3,E,S,T,J
SYN-ESTJ-049,ESTJ,4,5,2,4,1,3,1,4,3,3,5,4,2,4,2,2,E,S,T,J
SYN-ESTJ-050,ESTJ,3,4,3,2,1,4,4,3,4,1,2,3,3,2,2,1,E,S,T,J
SYN-ESTJ-051,ESTJ,2,5,2,5,3,5,5,1,2,1,5,1,3,3,4,4,E,S,T,J
SYN-ESTJ-052,ESTJ,3,4,4,3,2,4,3,5,4,5,5,1,4,4,3,2,E,S,T,J
SYN-ESTJ-053,ESTJ,4,2,1,2,1,5,1,3,5,4,3,3,3,4,3,2,E,S,T,J
SYN-ESTJ-054,ESTJ,2,5,4,4,1,4,2,1,5,5,4,2,1,4,3,3,E,S,T,J
SYN-ESTJ-055,ESTJ,1,4,3,5,4,4,3,3,2,2,4,5,4,1,3,2,E,S,T,J
SYN-ESTJ-056,ESTJ,1,4,2,5,1,3,1,5,3,2,4,2,5,2,5,2,E,S,T,J
SYN-ESTJ-057,ESTJ,3,5,2,2,3,2,5,3,1,2,5,2,5,3,4,3,E,S,T,J
SYN-ESTJ-058,ESTJ,5,4,4,2,2,4,2,5,4,1,4,2,4,3,4,1,E,S,T,J
SYN-ESTJ-059,ESTJ,3,3,1,1,3,4,3,4,4,2,5,1,4,1,5,3,E,S,T,J
SYN-ESTJ-060,ESTJ,2,3,2,3,1,4,3,4,2,2,5,1,3,4,5,4,E,S,T,J
SYN-ESTJ-061,ESTJ,4,4,4,3,3,5,1,3,2,3,4,3,2,5,4,1,E,S,T,J
SYN-ESTJ-062,ESTJ,2,5,4,5,4,5,1,3,4,2,4,1,4,1,5,3,E,S,T,J
SYN-ESTJ-063,ESTJ,1,4,4,5,5,3,2,4,4,5,5,1,4,2,5,2,E,S,T,J
SYN-ESTJ-064,ESTJ,1,5,2,1,3,3,4,3,5,1,4,2,4,5,2,3,E,S,T,J
SYN-ESTJ-065,ESTJ,2,4,1,3,2,3,3,4,5,3,5,1,4,3,1,4,E,S,T,J
SYN-ESTJ-066,ESTJ,2,3,1,3,3,4,3,3,4,4,4,2,2,4,2,1,E,S,T,J
SYN-ESTJ-067,ESTJ,4,1,3,5,2,5,1,3,5,4,3,3,5,2,4,1,E,S,T,J
SYN-ESTJ-068,ESTJ,1,2,2,4,2,4,2,3,4,3,5,2,2,4,4,4,E,S,T,J
SYN-ESTJ-069,ESTJ,1,3,2,3,4,5,3,2,5,2,5,1,3,3,4,3,E,S,T,J
SYN-ESTJ-070,ESTJ,3,2,3,3,4,4,5,4,5,3,4,1,5,4,3,4,E,S,T,J
SYN-ESTJ-071,ESTJ,1,5,1,4,3,4,2,4,2,3,4,3,4,3,3,2,E,S,T,J
SYN-ESTJ-072,ESTJ,4,3,4,3,1,1,3,4,4,2,3,1,5,3,4,3,E,S,T,J
SYN-ESTJ-073,ESTJ,4,4,4,5,5,5,2,5,5,2,1,2,1,1,5,4,E,S,T,J
SYN-ESTJ-074,ESTJ,5,3,5,3,4,1,2,4,5,5,3,4,4,1,1,2,E,S,T,J
SYN-ESTJ-075,ESTJ,4,5,2,3,2,4,5,2,3,2,3,1,4,1,4,3,E,S,T,J
SYN-ESTJ-076,ESTJ,1,5,3,1,5,4,3,4,5,4,3,4,4,3,3,1,E,S,T,J
SYN-ESTJ-077,ESTJ,5,2,4,2,2,5,2,4,5,5,4,3,4,1,1,3,E,S,T,J
SYN-ESTJ-078,ESTJ,2,4,1,1,2,4,3,4,2,1,2,1,4,5,5,3,E,S,T,J
SYN-ESTJ-079,ESTJ,1,4,2,2,2,3,4,5,3,3,2,2,3,3,1,2,E,S,T,J
SYN-ESTJ-080,ESTJ,3,3,2,2,4,3,1,5,5,3,4,5,5,4,1,3,E,S,T,J
SYN-ESFJ-001,ESFJ,2,2,2,4,2,2,3,3,1,5,3,3,3,4,4,1,E,S,F,J
SYN-ESFJ-002,ESFJ,4,4,4,2,5,4,4,5,2,4,4,4,3,4,3,4,E,S,F,J
SYN-ESFJ-003,ESFJ,2,3,2,5,2,5,3,2,2,5,4,2,4,3,4,3,E,S,F,J
SYN-ESFJ-004,ESFJ,1,5,3,5,1,2,5,3,3,5,3,5,1,4,3,4,E,S,F,J
SYN-ESFJ-005,ESFJ,4,5,2,5,3,2,2,4,3,3,4,5,3,2,5,4,E,S,F,J
SYN-ESFJ-006,ESFJ,2,4,3,5,3,5,3,5,2,5,3,5,4,4,3,2,E,S,F,J
SYN-ESFJ-007,ESFJ,1,5,3,4,1,2,1,3,3,2,1,4,3,3,5,1,E,S,F,J
SYN-ESFJ-008,ESFJ,2,5,3,4,2,5,3,4,1,2,2,2,3,2,5,3,E,S,F,J
SYN-ESFJ-009,ESFJ,4,5,3,5,3,4,1,3,3,5,4,2,2,3,5,1,E,S,F,J
SYN-ESFJ-010,ESFJ,4,5,5,3,3,3,4,4,1,5,2,4,2,2,2,2,E,S,F,J
SYN-ESFJ-011,ESFJ,1,3,1,5,4,4,4,3,2,3,4,4,3,1,2,3,E,S,F,J
SYN-ESFJ-012,ESFJ,1,3,2,5,1,3,3,5,1,2,2,3,4,2,5,2,E,S,F,J
SYN-ESFJ-013,ESFJ,3,5,4,4,3,1,1,3,2,4,2,5,1,4,2,5,E,S,F,J
SYN-ESFJ-014,ESFJ,1,4,2,5,1,4,5,4,3,5,2,3,5,4,2,3,E,S,F,J
SYN-ESFJ-015,ESFJ,3,4,2,4,3,4,4,5,2,4,2,5,5,1,4,4,E,S,F,J
SYN-ESFJ-016,ESFJ,2,3,1,3,3,4,2,2,3,3,1,5,3,2,1,1,E,S,F,J
SYN-ESFJ-017,ESFJ,2,1,1,4,2,2,2,4,4,5,2,4,3,1,4,3,E,S,F,J
SYN-ESFJ-018,ESFJ,3,1,2,5,2,3,2,4,4,3,2,5,5,3,2,1,E,S,F,J
SYN-ESFJ-019,ESFJ,2,4,2,5,4,3,1,4,1,4,4,3,5,1,2,2,E,S,F,J
SYN-ESFJ-020,ESFJ,2,3,2,5,1,5,3,5,1,4,2,2,4,3,5,2,E,S,F,J
SYN-ESFJ-021,ESFJ,4,5,1,2,5,4,2,4,2,1,2,3,5,4,2,2,E,S,F,J
SYN-ESFJ-022,ESFJ,2,3,4,4,1,4,4,4,1,3,5,4,3,4,4,1,E,S,F,J
SYN-ESFJ-023,ESFJ,2,2,1,1,2,5,1,3,4,5,1,4,5,2,3,3,E,S,F,J
SYN-ESFJ-024,ESFJ,4,4,1,1,2,5,5,3,1,4,4,3,3,4,5,2,E,S,F,J
SYN-ESFJ-025,ESFJ,3,4,4,5,4,4,2,2,2,4,4,5,2,4,2,3,E,S,F,J
SYN-ESFJ-026,ESFJ,2,5,4,3,1,2,3,4,2,4,4,5,1,3,2,2,E,S,F,J
SYN-ESFJ-027,ESFJ,5,4,4,2,1,3,2,4,4,3,4,3,3,3,1,2,E,S,F,J
SYN-ESFJ-028,ESFJ,4,1,4,5,2,3,3,5,3,4,2,4,4,2,4,2,E,S,F,J
